O*NET-SOC_Code,Title,Element_ID,Element_Name,Skill_Importance,Skill_Level,Skill_Strength,Skill_Strength_Normalized,Skill_Importance_Category,Skill_Level_Category
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",2.A.1.f,Science,1.75,1.12,1.9600000000000002,0.06533333333333334,Low,Low
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",2.A.2.a,Critical Thinking,3.38,3.12,10.5456,0.35152,Medium,Medium
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",2.A.2.b,Active Learning,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",2.A.2.c,Learning Strategies,2.5,2.38,5.949999999999999,0.1983333333333333,Medium,Medium
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",2.A.2.d,Monitoring,3.12,3.0,9.36,0.312,Medium,Medium
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.A.1.a,Reading Comprehension,3.25,3.0,9.75,0.325,Medium,Medium
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.A.1.b,Active Listening,3.0,3.0,9.0,0.3,Medium,Medium
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.A.1.c,Writing,2.88,2.75,7.92,0.264,Medium,Medium
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.A.1.d,Speaking,3.0,3.0,9.0,0.3,Medium,Medium
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.A.1.e,Mathematics,2.62,2.62,6.864400000000001,0.22881333333333337,Medium,Medium
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.A.1.f,Science,1.88,1.0,1.88,0.06266666666666666,Low,Low
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.A.2.a,Critical Thinking,3.62,3.75,13.575000000000001,0.4525,Medium,Medium
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.A.2.b,Active Learning,3.0,3.0,9.0,0.3,Medium,Medium
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.A.2.c,Learning Strategies,2.38,2.5,5.949999999999999,0.1983333333333333,Medium,Medium
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.A.2.d,Monitoring,3.0,3.0,9.0,0.3,Medium,Medium
49-9031.00,Home Appliance Repairers,2.A.1.a,Reading Comprehension,3.12,2.88,8.9856,0.29952,Medium,Medium
49-9031.00,Home Appliance Repairers,2.A.1.b,Active Listening,3.38,3.12,10.5456,0.35152,Medium,Medium
49-9031.00,Home Appliance Repairers,2.A.1.c,Writing,2.75,2.75,7.5625,0.2520833333333333,Medium,Medium
49-9031.00,Home Appliance Repairers,2.A.1.d,Speaking,3.5,3.0,10.5,0.35,Medium,Medium
49-9031.00,Home Appliance Repairers,2.A.1.e,Mathematics,2.12,2.0,4.24,0.14133333333333334,Medium,Low
49-9031.00,Home Appliance Repairers,2.A.1.f,Science,1.75,1.25,2.1875,0.07291666666666667,Low,Low
49-9031.00,Home Appliance Repairers,2.A.2.a,Critical Thinking,3.75,3.25,12.1875,0.40625,Medium,Medium
49-9031.00,Home Appliance Repairers,2.A.2.b,Active Learning,2.88,2.25,6.4799999999999995,0.216,Medium,Medium
49-9031.00,Home Appliance Repairers,2.A.2.c,Learning Strategies,2.12,2.12,4.494400000000001,0.14981333333333335,Medium,Medium
49-9031.00,Home Appliance Repairers,2.A.2.d,Monitoring,2.88,2.88,8.2944,0.27648,Medium,Medium
49-9041.00,Industrial Machinery Mechanics,2.A.1.a,Reading Comprehension,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
49-9041.00,Industrial Machinery Mechanics,2.A.1.b,Active Listening,3.12,3.0,9.36,0.312,Medium,Medium
49-9041.00,Industrial Machinery Mechanics,2.A.1.c,Writing,2.75,2.75,7.5625,0.2520833333333333,Medium,Medium
49-9041.00,Industrial Machinery Mechanics,2.A.1.d,Speaking,3.0,3.0,9.0,0.3,Medium,Medium
49-9041.00,Industrial Machinery Mechanics,2.A.1.e,Mathematics,2.38,2.5,5.949999999999999,0.1983333333333333,Medium,Medium
49-9041.00,Industrial Machinery Mechanics,2.A.1.f,Science,1.75,1.5,2.625,0.0875,Low,Low
49-9041.00,Industrial Machinery Mechanics,2.A.2.a,Critical Thinking,3.62,3.5,12.67,0.42233333333333334,Medium,Medium
49-9041.00,Industrial Machinery Mechanics,2.A.2.b,Active Learning,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
49-9041.00,Industrial Machinery Mechanics,2.A.2.c,Learning Strategies,2.62,2.88,7.5456,0.25152,Medium,Medium
49-9041.00,Industrial Machinery Mechanics,2.A.2.d,Monitoring,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
49-9043.00,"Maintenance Workers, Machinery",2.A.1.a,Reading Comprehension,3.0,3.0,9.0,0.3,Medium,Medium
49-9043.00,"Maintenance Workers, Machinery",2.A.1.b,Active Listening,3.0,3.0,9.0,0.3,Medium,Medium
49-9043.00,"Maintenance Workers, Machinery",2.A.1.c,Writing,2.38,2.12,5.0456,0.16818666666666668,Medium,Medium
49-9043.00,"Maintenance Workers, Machinery",2.A.1.d,Speaking,2.88,2.75,7.92,0.264,Medium,Medium
49-9043.00,"Maintenance Workers, Machinery",2.A.1.e,Mathematics,2.0,1.75,3.5,0.11666666666666667,Low,Low
49-9043.00,"Maintenance Workers, Machinery",2.A.1.f,Science,1.75,0.88,1.54,0.051333333333333335,Low,Low
49-9043.00,"Maintenance Workers, Machinery",2.A.2.a,Critical Thinking,3.0,3.0,9.0,0.3,Medium,Medium
49-9043.00,"Maintenance Workers, Machinery",2.A.2.b,Active Learning,2.75,2.12,5.83,0.19433333333333333,Medium,Medium
49-9043.00,"Maintenance Workers, Machinery",2.A.2.c,Learning Strategies,2.12,1.88,3.9856,0.13285333333333332,Medium,Low
49-9043.00,"Maintenance Workers, Machinery",2.A.2.d,Monitoring,2.75,2.75,7.5625,0.2520833333333333,Medium,Medium
49-9044.00,Millwrights,2.A.1.a,Reading Comprehension,3.0,3.0,9.0,0.3,Medium,Medium
49-9044.00,Millwrights,2.A.1.b,Active Listening,3.12,3.0,9.36,0.312,Medium,Medium
49-9044.00,Millwrights,2.A.1.c,Writing,2.75,2.62,7.205,0.24016666666666667,Medium,Medium
49-9044.00,Millwrights,2.A.1.d,Speaking,3.0,3.0,9.0,0.3,Medium,Medium
49-9044.00,Millwrights,2.A.1.e,Mathematics,2.62,2.62,6.864400000000001,0.22881333333333337,Medium,Medium
49-9044.00,Millwrights,2.A.1.f,Science,1.75,0.75,1.3125,0.04375,Low,Low
49-9044.00,Millwrights,2.A.2.a,Critical Thinking,3.62,3.0,10.86,0.362,Medium,Medium
49-9044.00,Millwrights,2.A.2.b,Active Learning,2.75,2.88,7.92,0.264,Medium,Medium
49-9044.00,Millwrights,2.A.2.c,Learning Strategies,2.88,2.75,7.92,0.264,Medium,Medium
49-9044.00,Millwrights,2.A.2.d,Monitoring,3.12,3.0,9.36,0.312,Medium,Medium
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",2.A.1.a,Reading Comprehension,2.88,2.62,7.5456,0.25152,Medium,Medium
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",2.A.1.b,Active Listening,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",2.A.1.c,Writing,2.5,2.25,5.625,0.1875,Medium,Medium
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",2.A.1.d,Speaking,2.75,2.75,7.5625,0.2520833333333333,Medium,Medium
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",2.A.1.e,Mathematics,2.0,1.75,3.5,0.11666666666666667,Low,Low
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",2.A.2.a,Critical Thinking,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",2.A.2.b,Active Learning,2.38,2.12,5.0456,0.16818666666666668,Medium,Medium
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",2.A.2.c,Learning Strategies,2.25,2.12,4.7700000000000005,0.159,Medium,Medium
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",2.A.2.d,Monitoring,2.75,2.75,7.5625,0.2520833333333333,Medium,Medium
49-9051.00,Electrical Power-Line Installers and Repairers,2.A.1.a,Reading Comprehension,3.0,3.0,9.0,0.3,Medium,Medium
49-9051.00,Electrical Power-Line Installers and Repairers,2.A.1.b,Active Listening,3.38,3.25,10.985,0.36616666666666664,Medium,Medium
49-9051.00,Electrical Power-Line Installers and Repairers,2.A.1.c,Writing,2.5,2.75,6.875,0.22916666666666666,Medium,Medium
49-9051.00,Electrical Power-Line Installers and Repairers,2.A.1.d,Speaking,2.88,2.88,8.2944,0.27648,Medium,Medium
49-9051.00,Electrical Power-Line Installers and Repairers,2.A.1.e,Mathematics,2.0,1.88,3.76,0.12533333333333332,Low,Low
49-9051.00,Electrical Power-Line Installers and Repairers,2.A.1.f,Science,1.75,1.0,1.75,0.058333333333333334,Low,Low
49-9051.00,Electrical Power-Line Installers and Repairers,2.A.2.a,Critical Thinking,3.12,3.0,9.36,0.312,Medium,Medium
49-9051.00,Electrical Power-Line Installers and Repairers,2.A.2.b,Active Learning,3.0,3.0,9.0,0.3,Medium,Medium
49-9051.00,Electrical Power-Line Installers and Repairers,2.A.2.c,Learning Strategies,2.75,2.75,7.5625,0.2520833333333333,Medium,Medium
49-9051.00,Electrical Power-Line Installers and Repairers,2.A.2.d,Monitoring,3.25,3.0,9.75,0.325,Medium,Medium
49-9052.00,Telecommunications Line Installers and Repairers,2.A.1.a,Reading Comprehension,3.0,3.0,9.0,0.3,Medium,Medium
49-9052.00,Telecommunications Line Installers and Repairers,2.A.1.b,Active Listening,3.0,3.12,9.36,0.312,Medium,Medium
49-9052.00,Telecommunications Line Installers and Repairers,2.A.1.c,Writing,2.5,2.62,6.550000000000001,0.21833333333333335,Medium,Medium
49-9052.00,Telecommunications Line Installers and Repairers,2.A.1.d,Speaking,3.12,2.88,8.9856,0.29952,Medium,Medium
49-9052.00,Telecommunications Line Installers and Repairers,2.A.1.e,Mathematics,2.12,2.0,4.24,0.14133333333333334,Medium,Low
49-9052.00,Telecommunications Line Installers and Repairers,2.A.1.f,Science,1.38,0.38,0.5244,0.01748,Low,Low
49-9052.00,Telecommunications Line Installers and Repairers,2.A.2.a,Critical Thinking,3.12,3.0,9.36,0.312,Medium,Medium
49-9052.00,Telecommunications Line Installers and Repairers,2.A.2.b,Active Learning,2.62,2.75,7.205,0.24016666666666667,Medium,Medium
49-9052.00,Telecommunications Line Installers and Repairers,2.A.2.c,Learning Strategies,2.0,2.0,4.0,0.13333333333333333,Low,Low
49-9052.00,Telecommunications Line Installers and Repairers,2.A.2.d,Monitoring,3.12,3.0,9.36,0.312,Medium,Medium
49-9061.00,Camera and Photographic Equipment Repairers,2.A.1.a,Reading Comprehension,3.12,3.5,10.92,0.364,Medium,Medium
49-9061.00,Camera and Photographic Equipment Repairers,2.A.1.b,Active Listening,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
49-9061.00,Camera and Photographic Equipment Repairers,2.A.1.c,Writing,2.62,3.0,7.86,0.262,Medium,Medium
49-9061.00,Camera and Photographic Equipment Repairers,2.A.1.d,Speaking,3.0,3.0,9.0,0.3,Medium,Medium
49-9061.00,Camera and Photographic Equipment Repairers,2.A.1.e,Mathematics,2.38,2.5,5.949999999999999,0.1983333333333333,Medium,Medium
49-9061.00,Camera and Photographic Equipment Repairers,2.A.1.f,Science,2.12,1.88,3.9856,0.13285333333333332,Medium,Low
49-9061.00,Camera and Photographic Equipment Repairers,2.A.2.a,Critical Thinking,3.5,3.38,11.83,0.3943333333333333,Medium,Medium
49-9061.00,Camera and Photographic Equipment Repairers,2.A.2.b,Active Learning,3.0,3.12,9.36,0.312,Medium,Medium
49-9061.00,Camera and Photographic Equipment Repairers,2.A.2.c,Learning Strategies,2.62,2.25,5.8950000000000005,0.1965,Medium,Medium
49-9061.00,Camera and Photographic Equipment Repairers,2.A.2.d,Monitoring,2.88,2.88,8.2944,0.27648,Medium,Medium
49-9062.00,Medical Equipment Repairers,2.A.1.a,Reading Comprehension,3.12,3.62,11.294400000000001,0.37648000000000004,Medium,Medium
49-9062.00,Medical Equipment Repairers,2.A.1.b,Active Listening,3.0,3.0,9.0,0.3,Medium,Medium
49-9062.00,Medical Equipment Repairers,2.A.1.c,Writing,2.75,3.0,8.25,0.275,Medium,Medium
49-9062.00,Medical Equipment Repairers,2.A.1.d,Speaking,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
49-9062.00,Medical Equipment Repairers,2.A.1.e,Mathematics,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
49-9062.00,Medical Equipment Repairers,2.A.1.f,Science,2.12,2.0,4.24,0.14133333333333334,Medium,Low
49-9062.00,Medical Equipment Repairers,2.A.2.a,Critical Thinking,3.12,3.75,11.700000000000001,0.39,Medium,Medium
49-9062.00,Medical Equipment Repairers,2.A.2.b,Active Learning,3.0,3.0,9.0,0.3,Medium,Medium
49-9062.00,Medical Equipment Repairers,2.A.2.c,Learning Strategies,2.62,2.75,7.205,0.24016666666666667,Medium,Medium
49-9062.00,Medical Equipment Repairers,2.A.2.d,Monitoring,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
49-9063.00,Musical Instrument Repairers and Tuners,2.A.1.a,Reading Comprehension,3.0,3.0,9.0,0.3,Medium,Medium
49-9063.00,Musical Instrument Repairers and Tuners,2.A.1.b,Active Listening,3.0,3.0,9.0,0.3,Medium,Medium
49-9063.00,Musical Instrument Repairers and Tuners,2.A.1.c,Writing,2.75,2.88,7.92,0.264,Medium,Medium
49-9063.00,Musical Instrument Repairers and Tuners,2.A.1.d,Speaking,3.0,3.0,9.0,0.3,Medium,Medium
49-9063.00,Musical Instrument Repairers and Tuners,2.A.1.e,Mathematics,2.0,1.88,3.76,0.12533333333333332,Low,Low
49-9063.00,Musical Instrument Repairers and Tuners,2.A.1.f,Science,1.62,0.88,1.4256000000000002,0.04752000000000001,Low,Low
49-9063.00,Musical Instrument Repairers and Tuners,2.A.2.a,Critical Thinking,3.62,3.62,13.1044,0.43681333333333333,Medium,Medium
49-9063.00,Musical Instrument Repairers and Tuners,2.A.2.b,Active Learning,2.75,2.88,7.92,0.264,Medium,Medium
49-9063.00,Musical Instrument Repairers and Tuners,2.A.2.c,Learning Strategies,2.38,2.38,5.6644,0.18881333333333333,Medium,Medium
49-9063.00,Musical Instrument Repairers and Tuners,2.A.2.d,Monitoring,2.88,2.88,8.2944,0.27648,Medium,Medium
49-9064.00,Watch and Clock Repairers,2.A.1.a,Reading Comprehension,2.88,2.88,8.2944,0.27648,Medium,Medium
49-9064.00,Watch and Clock Repairers,2.A.1.b,Active Listening,3.0,3.0,9.0,0.3,Medium,Medium
49-9064.00,Watch and Clock Repairers,2.A.1.c,Writing,2.25,2.25,5.0625,0.16875,Medium,Medium
49-9064.00,Watch and Clock Repairers,2.A.1.d,Speaking,3.0,2.75,8.25,0.275,Medium,Medium
49-9064.00,Watch and Clock Repairers,2.A.1.e,Mathematics,2.0,2.0,4.0,0.13333333333333333,Low,Low
49-9064.00,Watch and Clock Repairers,2.A.1.f,Science,1.75,1.25,2.1875,0.07291666666666667,Low,Low
49-9064.00,Watch and Clock Repairers,2.A.2.a,Critical Thinking,3.12,3.0,9.36,0.312,Medium,Medium
49-9064.00,Watch and Clock Repairers,2.A.2.b,Active Learning,2.25,2.25,5.0625,0.16875,Medium,Medium
49-9064.00,Watch and Clock Repairers,2.A.2.c,Learning Strategies,2.0,1.62,3.24,0.10800000000000001,Low,Low
49-9064.00,Watch and Clock Repairers,2.A.2.d,Monitoring,2.62,2.25,5.8950000000000005,0.1965,Medium,Medium
49-9071.00,"Maintenance and Repair Workers, General",2.A.1.a,Reading Comprehension,3.0,3.12,9.36,0.312,Medium,Medium
49-9071.00,"Maintenance and Repair Workers, General",2.A.1.b,Active Listening,3.0,3.0,9.0,0.3,Medium,Medium
49-9071.00,"Maintenance and Repair Workers, General",2.A.1.c,Writing,2.88,2.88,8.2944,0.27648,Medium,Medium
49-9071.00,"Maintenance and Repair Workers, General",2.A.1.d,Speaking,3.0,3.0,9.0,0.3,Medium,Medium
49-9071.00,"Maintenance and Repair Workers, General",2.A.1.e,Mathematics,2.38,2.25,5.3549999999999995,0.1785,Medium,Medium
49-9071.00,"Maintenance and Repair Workers, General",2.A.1.f,Science,1.88,1.12,2.1056,0.07018666666666666,Low,Low
49-9071.00,"Maintenance and Repair Workers, General",2.A.2.a,Critical Thinking,3.25,3.12,10.14,0.338,Medium,Medium
49-9071.00,"Maintenance and Repair Workers, General",2.A.2.b,Active Learning,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
49-9071.00,"Maintenance and Repair Workers, General",2.A.2.c,Learning Strategies,2.25,2.38,5.3549999999999995,0.1785,Medium,Medium
49-9071.00,"Maintenance and Repair Workers, General",2.A.2.d,Monitoring,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
49-9081.00,Wind Turbine Service Technicians,2.A.1.a,Reading Comprehension,3.25,3.25,10.5625,0.35208333333333336,Medium,Medium
49-9081.00,Wind Turbine Service Technicians,2.A.1.b,Active Listening,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
49-9081.00,Wind Turbine Service Technicians,2.A.1.c,Writing,2.88,2.75,7.92,0.264,Medium,Medium
49-9081.00,Wind Turbine Service Technicians,2.A.1.d,Speaking,3.12,3.0,9.36,0.312,Medium,Medium
49-9081.00,Wind Turbine Service Technicians,2.A.1.e,Mathematics,2.12,2.75,5.83,0.19433333333333333,Medium,Medium
49-9081.00,Wind Turbine Service Technicians,2.A.1.f,Science,2.0,2.0,4.0,0.13333333333333333,Low,Low
49-9081.00,Wind Turbine Service Technicians,2.A.2.a,Critical Thinking,3.5,3.12,10.92,0.364,Medium,Medium
49-9081.00,Wind Turbine Service Technicians,2.A.2.b,Active Learning,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
49-9081.00,Wind Turbine Service Technicians,2.A.2.c,Learning Strategies,3.0,3.0,9.0,0.3,Medium,Medium
49-9081.00,Wind Turbine Service Technicians,2.A.2.d,Monitoring,3.25,3.12,10.14,0.338,Medium,Medium
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",2.A.1.a,Reading Comprehension,2.88,2.88,8.2944,0.27648,Medium,Medium
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",2.A.1.b,Active Listening,2.88,2.88,8.2944,0.27648,Medium,Medium
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",2.A.1.c,Writing,2.62,2.5,6.550000000000001,0.21833333333333335,Medium,Medium
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",2.A.1.d,Speaking,2.88,2.62,7.5456,0.25152,Medium,Medium
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",2.A.1.e,Mathematics,2.0,2.0,4.0,0.13333333333333333,Low,Low
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",2.A.1.f,Science,1.62,0.62,1.0044,0.033479999999999996,Low,Low
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",2.A.2.a,Critical Thinking,2.88,2.88,8.2944,0.27648,Medium,Medium
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",2.A.2.b,Active Learning,2.62,2.12,5.5544,0.18514666666666668,Medium,Medium
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",2.A.2.c,Learning Strategies,1.88,1.75,3.29,0.10966666666666666,Low,Low
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",2.A.2.d,Monitoring,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
49-9092.00,Commercial Divers,2.A.1.a,Reading Comprehension,3.12,3.5,10.92,0.364,Medium,Medium
49-9092.00,Commercial Divers,2.A.1.b,Active Listening,3.62,3.62,13.1044,0.43681333333333333,Medium,Medium
49-9092.00,Commercial Divers,2.A.1.c,Writing,3.0,3.0,9.0,0.3,Medium,Medium
49-9092.00,Commercial Divers,2.A.1.d,Speaking,3.5,3.12,10.92,0.364,Medium,Medium
49-9092.00,Commercial Divers,2.A.1.e,Mathematics,2.0,2.25,4.5,0.15,Low,Medium
49-9092.00,Commercial Divers,2.A.1.f,Science,2.5,2.12,5.300000000000001,0.1766666666666667,Medium,Medium
49-9092.00,Commercial Divers,2.A.2.a,Critical Thinking,3.62,3.75,13.575000000000001,0.4525,Medium,Medium
49-9092.00,Commercial Divers,2.A.2.b,Active Learning,3.0,3.0,9.0,0.3,Medium,Medium
49-9092.00,Commercial Divers,2.A.2.c,Learning Strategies,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
49-9092.00,Commercial Divers,2.A.2.d,Monitoring,3.0,3.0,9.0,0.3,Medium,Medium
49-9094.00,Locksmiths and Safe Repairers,2.A.1.a,Reading Comprehension,3.0,3.0,9.0,0.3,Medium,Medium
49-9094.00,Locksmiths and Safe Repairers,2.A.1.b,Active Listening,3.12,3.0,9.36,0.312,Medium,Medium
49-9094.00,Locksmiths and Safe Repairers,2.A.1.c,Writing,2.75,2.5,6.875,0.22916666666666666,Medium,Medium
49-9094.00,Locksmiths and Safe Repairers,2.A.1.d,Speaking,3.12,3.0,9.36,0.312,Medium,Medium
49-9094.00,Locksmiths and Safe Repairers,2.A.1.e,Mathematics,2.62,2.12,5.5544,0.18514666666666668,Medium,Medium
49-9094.00,Locksmiths and Safe Repairers,2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
49-9094.00,Locksmiths and Safe Repairers,2.A.2.a,Critical Thinking,3.38,3.12,10.5456,0.35152,Medium,Medium
49-9094.00,Locksmiths and Safe Repairers,2.A.2.b,Active Learning,2.62,2.75,7.205,0.24016666666666667,Medium,Medium
49-9094.00,Locksmiths and Safe Repairers,2.A.2.c,Learning Strategies,2.38,2.12,5.0456,0.16818666666666668,Medium,Medium
49-9094.00,Locksmiths and Safe Repairers,2.A.2.d,Monitoring,2.62,2.5,6.550000000000001,0.21833333333333335,Medium,Medium
49-9095.00,Manufactured Building and Mobile Home Installers,2.A.1.a,Reading Comprehension,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
49-9095.00,Manufactured Building and Mobile Home Installers,2.A.1.b,Active Listening,3.38,2.88,9.734399999999999,0.32448,Medium,Medium
49-9095.00,Manufactured Building and Mobile Home Installers,2.A.1.c,Writing,2.62,2.88,7.5456,0.25152,Medium,Medium
49-9095.00,Manufactured Building and Mobile Home Installers,2.A.1.d,Speaking,3.38,2.88,9.734399999999999,0.32448,Medium,Medium
49-9095.00,Manufactured Building and Mobile Home Installers,2.A.1.e,Mathematics,2.62,2.88,7.5456,0.25152,Medium,Medium
49-9095.00,Manufactured Building and Mobile Home Installers,2.A.1.f,Science,1.62,0.88,1.4256000000000002,0.04752000000000001,Low,Low
49-9095.00,Manufactured Building and Mobile Home Installers,2.A.2.a,Critical Thinking,3.75,3.25,12.1875,0.40625,Medium,Medium
49-9095.00,Manufactured Building and Mobile Home Installers,2.A.2.b,Active Learning,3.38,3.0,10.14,0.338,Medium,Medium
49-9095.00,Manufactured Building and Mobile Home Installers,2.A.2.c,Learning Strategies,3.38,3.12,10.5456,0.35152,Medium,Medium
49-9095.00,Manufactured Building and Mobile Home Installers,2.A.2.d,Monitoring,3.5,3.38,11.83,0.3943333333333333,Medium,Medium
49-9096.00,Riggers,2.A.1.a,Reading Comprehension,3.12,2.38,7.4256,0.24752000000000002,Medium,Medium
49-9096.00,Riggers,2.A.1.b,Active Listening,3.12,3.0,9.36,0.312,Medium,Medium
49-9096.00,Riggers,2.A.1.c,Writing,2.38,2.38,5.6644,0.18881333333333333,Medium,Medium
49-9096.00,Riggers,2.A.1.d,Speaking,3.0,2.75,8.25,0.275,Medium,Medium
49-9096.00,Riggers,2.A.1.e,Mathematics,1.62,1.0,1.62,0.054000000000000006,Low,Low
49-9096.00,Riggers,2.A.1.f,Science,1.38,0.5,0.69,0.023,Low,Low
49-9096.00,Riggers,2.A.2.a,Critical Thinking,3.12,3.0,9.36,0.312,Medium,Medium
49-9096.00,Riggers,2.A.2.b,Active Learning,2.62,2.25,5.8950000000000005,0.1965,Medium,Medium
49-9096.00,Riggers,2.A.2.c,Learning Strategies,1.62,1.12,1.8144000000000002,0.060480000000000006,Low,Low
49-9096.00,Riggers,2.A.2.d,Monitoring,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
49-9097.00,Signal and Track Switch Repairers,2.A.1.a,Reading Comprehension,2.88,2.88,8.2944,0.27648,Medium,Medium
49-9097.00,Signal and Track Switch Repairers,2.A.1.b,Active Listening,3.0,3.0,9.0,0.3,Medium,Medium
49-9097.00,Signal and Track Switch Repairers,2.A.1.c,Writing,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
49-9097.00,Signal and Track Switch Repairers,2.A.1.d,Speaking,2.88,2.5,7.199999999999999,0.23999999999999996,Medium,Medium
49-9097.00,Signal and Track Switch Repairers,2.A.1.e,Mathematics,2.5,2.25,5.625,0.1875,Medium,Medium
49-9097.00,Signal and Track Switch Repairers,2.A.1.f,Science,1.75,0.88,1.54,0.051333333333333335,Low,Low
49-9097.00,Signal and Track Switch Repairers,2.A.2.a,Critical Thinking,3.75,3.38,12.674999999999999,0.4225,Medium,Medium
49-9097.00,Signal and Track Switch Repairers,2.A.2.b,Active Learning,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
49-9097.00,Signal and Track Switch Repairers,2.A.2.c,Learning Strategies,2.62,2.75,7.205,0.24016666666666667,Medium,Medium
49-9097.00,Signal and Track Switch Repairers,2.A.2.d,Monitoring,2.88,3.12,8.9856,0.29952,Medium,Medium
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",2.A.1.a,Reading Comprehension,2.62,2.12,5.5544,0.18514666666666668,Medium,Medium
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",2.A.1.b,Active Listening,3.12,2.75,8.58,0.286,Medium,Medium
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",2.A.1.c,Writing,2.12,2.0,4.24,0.14133333333333334,Medium,Low
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",2.A.1.d,Speaking,3.0,2.38,7.14,0.238,Medium,Medium
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",2.A.1.e,Mathematics,2.0,1.62,3.24,0.10800000000000001,Low,Low
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",2.A.1.f,Science,1.12,0.12,0.13440000000000002,0.0044800000000000005,Low,Low
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",2.A.2.a,Critical Thinking,3.12,2.75,8.58,0.286,Medium,Medium
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",2.A.2.b,Active Learning,2.62,2.5,6.550000000000001,0.21833333333333335,Medium,Medium
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",2.A.2.c,Learning Strategies,2.5,2.12,5.300000000000001,0.1766666666666667,Medium,Medium
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",2.A.2.d,Monitoring,3.12,2.62,8.1744,0.27248,Medium,Medium
49-9099.01,Geothermal Technicians,2.A.1.a,Reading Comprehension,3.25,3.12,10.14,0.338,Medium,Medium
